"Plot Title: 20564170"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20564170, SEN S/N: 20564170)","Intensity, lum/ft² (LGR S/N: 20564170, SEN S/N: 20564170)","Coupler Attached (LGR S/N: 20564170)","Coupler Detached (LGR S/N: 20564170)","Host Connected (LGR S/N: 20564170)","Stopped (LGR S/N: 20564170)","End Of File (LGR S/N: 20564170)"
215,05/29/19 10:40:00 PM,59.851,0.0,,,,,
216,05/29/19 10:50:00 PM,58.993,0.0,,,,,
217,05/29/19 11:00:00 PM,58.476,0.0,,,,,
218,05/29/19 11:10:00 PM,57.785,0.0,,,,,
219,05/29/19 11:20:00 PM,57.614,0.0,,,,,
220,05/29/19 11:30:00 PM,57.958,0.0,,,,,
221,05/29/19 11:40:00 PM,57.614,0.0,,,,,
222,05/29/19 11:50:00 PM,57.441,0.0,,,,,
223,05/30/19 12:00:00 AM,57.441,0.0,,,,,
224,05/30/19 12:10:00 AM,58.131,0.0,,,,,
225,05/30/19 12:20:00 AM,61.741,0.0,,,,,
226,05/30/19 12:30:00 AM,62.769,0.0,,,,,
227,05/30/19 12:40:00 AM,62.769,0.0,,,,,
228,05/30/19 12:50:00 AM,62.940,0.0,,,,,
229,05/30/19 01:00:00 AM,62.598,0.0,,,,,
230,05/30/19 01:10:00 AM,62.254,0.0,,,,,
231,05/30/19 01:20:00 AM,61.741,0.0,,,,,
232,05/30/19 01:30:00 AM,61.741,0.0,,,,,
233,05/30/19 01:40:00 AM,61.398,0.0,,,,,
234,05/30/19 01:50:00 AM,61.569,0.0,,,,,
235,05/30/19 02:00:00 AM,61.569,0.0,,,,,
236,05/30/19 02:10:00 AM,61.398,0.0,,,,,
237,05/30/19 02:20:00 AM,61.398,0.0,,,,,
238,05/30/19 02:30:00 AM,61.227,0.0,,,,,
239,05/30/19 02:40:00 AM,61.054,0.0,,,,,
240,05/30/19 02:50:00 AM,60.883,0.0,,,,,
241,05/30/19 03:00:00 AM,61.054,0.0,,,,,
242,05/30/19 03:10:00 AM,60.539,0.0,,,,,
243,05/30/19 03:20:00 AM,60.539,0.0,,,,,
244,05/30/19 03:30:00 AM,60.883,0.0,,,,,
245,05/30/19 03:40:00 AM,60.883,0.0,,,,,
246,05/30/19 03:50:00 AM,61.054,0.0,,,,,
247,05/30/19 04:00:00 AM,60.539,0.0,,,,,
248,05/30/19 04:10:00 AM,60.883,0.0,,,,,
249,05/30/19 04:20:00 AM,60.539,0.0,,,,,
250,05/30/19 04:30:00 AM,60.539,0.0,,,,,
251,05/30/19 04:40:00 AM,60.368,0.0,,,,,
252,05/30/19 04:50:00 AM,60.539,0.0,,,,,
253,05/30/19 05:00:00 AM,59.680,0.0,,,,,
254,05/30/19 05:10:00 AM,59.337,0.0,,,,,
255,05/30/19 05:20:00 AM,59.337,0.0,,,,,
256,05/30/19 05:30:00 AM,59.164,2.0,,,,,
257,05/30/19 05:40:00 AM,58.993,6.0,,,,,
258,05/30/19 05:50:00 AM,59.337,10.0,,,,,
259,05/30/19 06:00:00 AM,59.337,12.0,,,,,
260,05/30/19 06:10:00 AM,58.303,15.0,,,,,
261,05/30/19 06:20:00 AM,57.958,19.0,,,,,
262,05/30/19 06:30:00 AM,59.164,121.0,,,,,
263,05/30/19 06:40:00 AM,62.940,144.0,,,,,
264,05/30/19 06:50:00 AM,65.338,168.0,,,,,
265,05/30/19 07:00:00 AM,67.392,192.0,,,,,
266,05/30/19 07:10:00 AM,68.763,200.0,,,,,
267,05/30/19 07:20:00 AM,70.308,232.0,,,,,
268,05/30/19 07:30:00 AM,71.856,256.0,,,,,
269,05/30/19 07:40:00 AM,73.234,288.0,,,,,
270,05/30/19 07:50:00 AM,74.446,368.0,,,,,
271,05/30/19 08:00:00 AM,73.926,168.0,,,,,
